event_id,timestamp,user,host,source_ip,event_type,mitre_tactic,mitre_technique
2d73c55c-0d6f-40c0-b9a8-c89df1a1b954,2026-06-27T10:55:16.256617+00:00,alice,win-03,10.0.0.10,user_login,TA0001,T1078
447068c3-8f25-49b8-b269-59ba95cfa879,2026-06-27T10:55:18.747464+00:00,charlie,win-01,10.0.0.12,process_start,TA0002,T1059
423298e6-cfbb-4691-8d43-b9ed2c855117,2026-06-27T10:55:20.994762+00:00,alice,win-02,10.0.0.10,user_login,TA0001,T1078
bb1dfbad-6db8-4733-8836-158a8ab71663,2026-06-27T10:55:25.659157+00:00,bob,win-03,10.0.0.10,user_login,TA0001,T1078
6b0aaefc-9574-4063-aaa0-aefc4f4e32b0,2026-06-27T10:55:29.405252+00:00,alice,win-01,10.0.0.10,user_login,TA0001,T1078
5196af03-175c-4edc-aaf3-a56df7bbf8ba,2026-06-27T10:55:31.100461+00:00,charlie,win-02,10.0.0.10,user_login,TA0006,T1110
976ef3b9-2332-4256-a1df-21b0787be517,2026-06-27T10:55:34.845294+00:00,charlie,win-01,10.0.0.10,process_start,TA0002,T1059.001
6a0532ff-75ce-477b-a692-3dda07921cea,2026-06-27T10:55:36.158192+00:00,bob,win-03,10.0.0.11,user_login,TA0006,T1110
8b83eb25-54b0-48b2-a049-e831590b02ca,2026-06-27T10:55:39.555036+00:00,charlie,win-03,10.0.0.10,process_start,TA0002,T1059.003
a462fef1-5ac7-4afd-947b-cc3b13d61017,2026-06-27T10:55:41.527411+00:00,alice,win-01,10.0.0.10,user_login,TA0006,T1110
934fc157-9b05-49a5-8169-57f3e082c240,2026-06-27T10:55:43.175412+00:00,charlie,win-01,10.0.0.10,user_login,TA0006,T1110
142d0c23-402b-4f05-8147-63cd66ada159,2026-06-27T10:55:45.141705+00:00,charlie,win-03,10.0.0.11,process_start,TA0002,T1059.003
5662cba0-b487-4509-80fe-f947072cf13c,2026-06-27T10:55:48.820172+00:00,bob,win-02,10.0.0.10,process_start,TA0002,T1059
9e10bccd-ae3e-44dc-817c-9bf42af48dd6,2026-06-27T10:55:51.852876+00:00,charlie,win-03,10.0.0.11,process_start,TA0002,T1059
a067800f-8f3c-463d-844f-5fe909a3776b,2026-06-27T10:55:54.941463+00:00,admin,win-03,10.0.0.12,user_login,TA0006,T1110
8ec5bb02-d73d-4e92-a99b-16e859a59cb6,2026-06-27T10:55:57.312773+00:00,alice,win-03,10.0.0.12,process_start,TA0002,T1059
c5efeb62-129d-4b0a-9cb9-e90948a5779a,2026-06-27T10:56:00.173583+00:00,admin,win-03,10.0.0.10,process_start,TA0002,T1059.003
a8da0aad-4d3f-4025-a400-1867af456cb4,2026-06-27T10:56:02.542754+00:00,charlie,win-03,10.0.0.11,user_login,TA0006,T1110
86a09e4e-fac5-4a12-8d0d-8675902e661d,2026-06-27T10:56:05.755430+00:00,bob,win-02,10.0.0.12,process_start,TA0002,T1059.001
fa00394b-d88d-45c9-9479-fc31eccf3f20,2026-06-27T10:56:09.820061+00:00,alice,win-02,10.0.0.12,user_login,TA0001,T1078
701205a6-eb0d-466d-9127-330e49e49721,2026-06-27T10:56:12.652437+00:00,alice,win-01,10.0.0.10,process_start,TA0002,T1059.003
dabd30d0-c437-4567-8c9e-efe38053fd69,2026-06-27T10:56:17.052956+00:00,alice,win-02,10.0.0.10,process_start,TA0002,T1059.003
98560230-192b-49cb-94d0-e84108614e3e,2026-06-27T10:56:21.287065+00:00,alice,win-02,10.0.0.10,user_login,TA0001,T1078
ad860583-4139-4ab6-b153-1c85ff502e42,2026-06-27T10:56:23.907040+00:00,charlie,win-01,10.0.0.12,process_start,TA0002,T1059.003
0ffab258-ea9c-48f8-b6d5-834322b6df3b,2026-06-27T10:56:28.152105+00:00,bob,win-01,10.0.0.12,process_start,TA0002,T1059.001
1c328b35-ac4c-40ca-bb3d-25294509222b,2026-06-27T10:56:31.231795+00:00,alice,win-02,10.0.0.10,process_start,TA0002,T1059
770c9de1-05cf-4ac6-b754-ec4881474d71,2026-06-27T10:56:35.293630+00:00,admin,win-01,10.0.0.12,user_login,TA0006,T1110
5b092311-9bd9-4f9f-b2e9-287d1d84ba46,2026-06-27T10:56:39.309991+00:00,admin,win-01,10.0.0.11,process_start,TA0002,T1059.001
40b5c941-4f3e-4bb8-89ed-d58b135c239e,2026-06-27T10:56:42.102013+00:00,charlie,win-01,10.0.0.11,process_start,TA0002,T1059
c5726eba-c1a4-4f03-8dd2-7933abcb7b4e,2026-06-27T10:56:43.521619+00:00,charlie,win-03,10.0.0.11,process_start,TA0002,T1059.003
5f36622b-0892-4b5b-9115-b5e5b48becdf,2026-06-27T10:56:45.721989+00:00,bob,win-01,10.0.0.11,user_login,TA0001,T1078
de02f220-f0f9-4846-9334-fcd2a057aff8,2026-06-27T10:56:47.189437+00:00,alice,win-01,10.0.0.12,process_start,TA0002,T1059
0f927bbb-bce8-415d-8c81-a6b1a2a26a51,2026-06-27T10:56:52.089716+00:00,alice,win-01,10.0.0.12,process_start,TA0002,T1059.003
fdfdd469-d9f4-45a4-93a4-320dc7e2f978,2026-06-27T10:56:56.386031+00:00,bob,win-02,10.0.0.10,user_login,TA0006,T1110
5c449f37-89c9-45d7-b695-efb7805d6dfe,2026-06-27T10:57:01.207664+00:00,bob,win-02,10.0.0.11,user_login,TA0001,T1078
040c5715-3543-4ac1-b262-2b2cdb67608e,2026-06-27T10:57:04.550901+00:00,admin,win-03,10.0.0.12,user_login,TA0006,T1110
251581c3-8f3f-4c34-920a-30bc9a488e06,2026-06-27T10:57:06.388331+00:00,alice,win-02,10.0.0.11,process_start,TA0002,T1059
bb72fd6f-6e2c-4495-9c86-0cd626bed159,2026-06-27T10:57:11.345308+00:00,charlie,win-02,10.0.0.10,process_start,TA0002,T1059.003
fd797bbe-d114-4a02-848e-7759f6aa0ab6,2026-06-27T10:57:14.393201+00:00,charlie,win-01,10.0.0.12,user_login,TA0001,T1078
2d06374d-3b62-4aea-82fb-dbbe475df6c3,2026-06-27T10:57:16.542646+00:00,charlie,win-01,10.0.0.10,process_start,TA0002,T1059.001
73f6d2f2-87ba-4fb1-b07f-1320aa560abd,2026-06-27T10:57:17.787498+00:00,bob,win-01,10.0.0.10,process_start,TA0002,T1059.001
7367836c-0e71-43f8-8cc3-3412816c43ac,2026-06-27T10:57:22.385023+00:00,bob,win-01,10.0.0.10,user_login,TA0006,T1110
f46b329c-8ebb-4ab2-851b-97d65c682528,2026-06-27T10:57:27.201661+00:00,bob,win-03,10.0.0.12,process_start,TA0002,T1059.003
c751db24-b04e-449c-8c94-8ae6db932260,2026-06-27T10:57:29.936524+00:00,alice,win-01,10.0.0.12,user_login,TA0006,T1110
4b5529b9-f8d4-40e4-bde5-84c150b104fe,2026-06-27T10:57:31.913078+00:00,bob,win-03,10.0.0.12,process_start,TA0002,T1059.001
1f085511-5db8-4d63-a6a0-fc71052c2086,2026-06-27T10:57:34.054059+00:00,alice,win-02,10.0.0.12,process_start,TA0002,T1059.001
d7caedfb-7575-46c8-9f98-72b0b3fa4915,2026-06-27T10:57:35.427564+00:00,bob,win-03,10.0.0.10,process_start,TA0002,T1059.001
fd512dab-88f6-4472-9ca2-56c35de2494b,2026-06-27T10:57:36.659380+00:00,charlie,win-03,10.0.0.11,process_start,TA0002,T1059.003
d912ed14-3750-481f-99aa-236a8d6b7fd5,2026-06-27T10:57:40.594681+00:00,admin,win-01,10.0.0.10,process_start,TA0002,T1059.003
4f248853-2b40-4930-ae2e-8f35d556e652,2026-06-27T10:57:45.515864+00:00,charlie,win-02,10.0.0.11,user_login,TA0006,T1110
4be91043-9517-4ed7-a65c-a92875842903,2026-06-27T10:57:48.258498+00:00,bob,win-01,10.0.0.11,process_start,TA0002,T1059.003
8244fba3-5ca6-414e-892c-81beea99e6d0,2026-06-27T10:57:52.226397+00:00,bob,win-03,10.0.0.11,user_login,TA0001,T1078
e04d353e-c745-4909-969d-390b319c6bab,2026-06-27T10:57:56.106460+00:00,admin,win-02,10.0.0.12,user_login,TA0001,T1078
cdaaaa1c-b24e-41a1-ade7-30a723fbaf88,2026-06-27T10:57:57.738400+00:00,alice,win-02,10.0.0.10,process_start,TA0002,T1059.003
f53b773e-603f-4c1d-b739-4cb226f7b294,2026-06-27T10:58:00.780758+00:00,admin,win-03,10.0.0.11,user_login,TA0006,T1110
20a410f9-4397-4f35-8ea4-c56fe01070d0,2026-06-27T10:58:04.345823+00:00,charlie,win-01,10.0.0.10,process_start,TA0002,T1059.003
ad15e013-1455-4661-8bb1-0f83dd4a7f64,2026-06-27T10:58:07.832524+00:00,charlie,win-02,10.0.0.11,user_login,TA0006,T1110
fbaf7421-8b64-4928-b375-2f4961c8ce22,2026-06-27T10:58:11.643427+00:00,alice,win-02,10.0.0.10,process_start,TA0002,T1059
fd90c861-b2c5-437c-9c31-402bac6d0071,2026-06-27T10:58:15.862232+00:00,admin,win-02,10.0.0.12,process_start,TA0002,T1059.001
fc4ea629-49ea-41a5-96fc-9f2fe990885b,2026-06-27T10:58:17.050724+00:00,admin,win-03,10.0.0.11,process_start,TA0002,T1059
7a96a8e6-ac87-40d7-8935-3a581c690193,2026-06-27T10:58:19.884245+00:00,bob,win-03,10.0.0.11,process_start,TA0002,T1059
7b603c19-2f77-4e13-b5a1-e4c111bee05b,2026-06-27T10:58:21.183458+00:00,charlie,win-01,10.0.0.11,user_login,TA0006,T1110
320e3c14-d9c9-4244-94f5-b2101091a268,2026-06-27T10:58:24.984312+00:00,charlie,win-01,10.0.0.10,user_login,TA0001,T1078
74c9ab5d-83a8-40c1-920f-75c567ace559,2026-06-27T10:58:27.227410+00:00,alice,win-01,10.0.0.10,user_login,TA0001,T1078
d53e7320-b1a3-4cf9-bdc7-68c587a0f818,2026-06-27T10:58:29.650772+00:00,alice,win-03,10.0.0.12,user_login,TA0001,T1078
b7787cd4-1e10-45aa-93ae-0a37d8089db7,2026-06-27T10:58:34.539289+00:00,charlie,win-02,10.0.0.10,process_start,TA0002,T1059
570d11e9-80df-445a-a130-9081e2f71dba,2026-06-27T10:58:36.289707+00:00,bob,win-03,10.0.0.12,process_start,TA0002,T1059
50245d70-931d-4193-bf83-02ddcf6ab5b2,2026-06-27T10:58:39.322213+00:00,charlie,win-03,10.0.0.11,user_login,TA0001,T1078
528661f6-9e3a-42bd-a144-ff9d2edc8499,2026-06-27T10:58:42.329118+00:00,alice,win-03,10.0.0.10,process_start,TA0002,T1059.003
800b4392-0b50-4503-833a-b4b47254cb55,2026-06-27T10:58:46.476235+00:00,charlie,win-02,10.0.0.10,user_login,TA0001,T1078
f71eba3e-0672-498a-8540-a3c9fff9436d,2026-06-27T10:58:50.891819+00:00,bob,win-02,10.0.0.11,user_login,TA0006,T1110
d6139fbb-0f9c-4725-9081-bb58c56b576b,2026-06-27T10:58:52.840731+00:00,bob,win-01,10.0.0.10,process_start,TA0002,T1059.001
2a591fe9-098f-4ad9-8a53-fd9a642a3d5e,2026-06-27T10:58:56.218330+00:00,admin,win-03,10.0.0.10,process_start,TA0002,T1059.001
29f064e7-6beb-4b63-8e1d-49b298207003,2026-06-27T10:59:01.000881+00:00,admin,win-02,10.0.0.12,process_start,TA0002,T1059.003
f8d5a859-b17f-420b-8c1d-150d55e9a1d2,2026-06-27T10:59:03.255674+00:00,alice,win-01,10.0.0.10,user_login,TA0001,T1078
e3ba70e9-da4c-4934-86c5-c570927e712a,2026-06-27T10:59:05.446812+00:00,bob,win-02,10.0.0.12,user_login,TA0001,T1078
857a262a-1d46-4d39-8abf-b3eab33f8801,2026-06-27T10:59:09.632037+00:00,bob,win-03,10.0.0.10,process_start,TA0002,T1059.001
9bff53da-a6e6-4a04-b682-063c55c58358,2026-06-27T10:59:14.438140+00:00,alice,win-02,10.0.0.11,user_login,TA0006,T1110
2ee981c7-464d-4401-813f-ad3518fc687a,2026-06-27T10:59:19.225487+00:00,bob,win-02,10.0.0.11,process_start,TA0002,T1059.001
8dc831eb-4409-4f08-9191-d66e776e261e,2026-06-27T10:59:21.647313+00:00,bob,win-01,10.0.0.12,process_start,TA0002,T1059
53ba8871-0575-4a9a-a07b-f39dd7729395,2026-06-27T10:59:25.479682+00:00,bob,win-03,10.0.0.12,process_start,TA0002,T1059.003
3829c4b8-1a04-46ba-b7dd-3f05ee580000,2026-06-27T10:59:27.049115+00:00,alice,win-03,10.0.0.10,user_login,TA0006,T1110
41e748b3-4d1d-4dfc-9954-1cbb4737060b,2026-06-27T10:59:29.062893+00:00,charlie,win-02,10.0.0.12,process_start,TA0002,T1059.003
2053a08c-109f-401c-8257-3e340d9f0d68,2026-06-27T10:59:32.930064+00:00,charlie,win-01,10.0.0.11,process_start,TA0002,T1059
81718baa-dd0d-48c0-b6c1-d88941c111ba,2026-06-27T10:59:36.716813+00:00,charlie,win-02,10.0.0.10,process_start,TA0002,T1059
ed52088e-b1eb-4f80-8bf2-2736a28e8899,2026-06-27T10:59:39.282742+00:00,bob,win-02,10.0.0.12,process_start,TA0002,T1059.003
df716a5c-3fdb-43bb-95ee-5c2f42399767,2026-06-27T10:59:40.758400+00:00,alice,win-02,10.0.0.12,process_start,TA0002,T1059.003
a7eb30d9-3ebc-403e-859d-a45059bd3170,2026-06-27T10:59:44.511121+00:00,alice,win-02,10.0.0.12,user_login,TA0001,T1078
2ead08c0-c3b3-4f67-9685-96968c4a3a7c,2026-06-27T10:59:47.656337+00:00,charlie,win-03,10.0.0.12,user_login,TA0006,T1110
6dd8ea68-495f-4a62-81c7-2d8cefa3a768,2026-06-27T10:59:49.656211+00:00,bob,win-03,10.0.0.12,process_start,TA0002,T1059.001
756ecbab-7362-4c40-8449-84c1a9bda4b6,2026-06-27T10:59:53.117970+00:00,admin,win-01,10.0.0.10,user_login,TA0006,T1110
028b3c20-aaa3-4598-9f1c-f8d3039b385e,2026-06-27T10:59:55.938894+00:00,admin,win-02,10.0.0.12,process_start,TA0002,T1059.001
266cf0e7-2e1c-43e4-ad33-e66a1ae647b3,2026-06-27T10:59:59.469811+00:00,charlie,win-02,10.0.0.10,user_login,TA0001,T1078
77618b48-647f-4d25-9412-410fde82dd58,2026-06-27T11:00:02.782159+00:00,alice,win-02,10.0.0.11,process_start,TA0002,T1059.001
c730f0d4-b532-41f2-9ee9-d56d27934b86,2026-06-27T11:00:05.665341+00:00,admin,win-01,10.0.0.11,process_start,TA0002,T1059.001
bb8d6a77-d1a4-4280-a816-e18ac69b44ca,2026-06-27T11:00:07.648245+00:00,alice,win-03,10.0.0.10,user_login,TA0006,T1110
b2142393-11bd-4405-b088-bb60e71ec33c,2026-06-27T11:00:11.633944+00:00,admin,win-01,10.0.0.10,process_start,TA0002,T1059.001
3628f2c6-cd88-4500-b96b-42629cd6f753,2026-06-27T11:00:16.503512+00:00,alice,win-03,10.0.0.10,user_login,TA0006,T1110
20936d3e-b3c9-4049-857f-af59c3efde8b,2026-06-27T11:00:20.737027+00:00,charlie,win-03,10.0.0.12,process_start,TA0002,T1059
1dc3e3dd-a736-415a-99ab-eeb024f9a1d1,2026-06-27T11:00:24.558963+00:00,charlie,win-02,10.0.0.10,process_start,TA0002,T1059
b25ba67a-a147-4079-a0b6-e4b8eafeb84a,2026-06-27T11:00:29.004984+00:00,admin,win-01,10.0.0.11,user_login,TA0006,T1110
e094579b-63fd-4423-8014-f8e18c1304e8,2026-06-27T11:00:33.572560+00:00,bob,win-02,10.0.0.12,user_login,TA0001,T1078
61a985e7-e666-4b9e-b888-29196713844c,2026-06-27T11:00:38.283885+00:00,charlie,win-02,10.0.0.11,process_start,TA0002,T1059.003
70685e31-de4b-4bf8-9c05-21276f6514c1,2026-06-27T11:00:39.372505+00:00,bob,win-02,10.0.0.10,process_start,TA0002,T1059.003
de90b4ce-7c46-4b49-9342-2e609fc95f2e,2026-06-27T11:00:43.753924+00:00,charlie,win-01,10.0.0.11,user_login,TA0006,T1110
14b5cc67-9439-467f-a293-4f38107ac49b,2026-06-27T11:00:46.712666+00:00,bob,win-03,10.0.0.10,process_start,TA0002,T1059.003
fb2dc151-8dde-4bbe-8361-14c66587206f,2026-06-27T11:00:50.711013+00:00,charlie,win-02,10.0.0.12,user_login,TA0001,T1078
fe35ff6c-8a59-491a-858a-a1ded37cf7c1,2026-06-27T11:00:53.147753+00:00,bob,win-03,10.0.0.10,process_start,TA0002,T1059.001
16519cf4-3caa-4b3f-9b58-c4136a8a5eeb,2026-06-27T11:00:57.172279+00:00,charlie,win-01,10.0.0.11,user_login,TA0006,T1110
57fe64be-2859-4439-abde-578ddc9a5eff,2026-06-27T11:01:00.329796+00:00,alice,win-03,10.0.0.10,user_login,TA0001,T1078
93efa122-fa3e-42fe-8c0c-b2c26d6c56ef,2026-06-27T11:01:03.715304+00:00,charlie,win-03,10.0.0.10,process_start,TA0002,T1059.003
6ee5a89e-8ce0-455a-a37e-4429f2ab6dc7,2026-06-27T11:01:04.997067+00:00,bob,win-01,10.0.0.10,process_start,TA0002,T1059
